"Cause Name","total_attention_score","measure_id","measure_name","location_id","location_name","sex_id","sex_name","age_id","age_name","cause_id","metric_id","metric_name","year","DALY","upper","lower"
"Liver cancer due to hepatitis B",75280,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",418,1,"Number",2023,5972782.984,6911960.333,5097108.835
"Liver cancer due to hepatitis B",75280,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",418,1,"Number",2023,3863090.003,4433743.179,3392281.22
"Liver cancer due to hepatitis B",75280,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",418,1,"Number",2023,1692891.364,1942095.774,1473184.167
"Liver cancer due to hepatitis B",75280,2,"DALYs (Disability-Adjusted Life Years)",252,"Micronesia",3,"Both",22,"All ages",418,1,"Number",2023,486.3595338,649.9352395,373.9166151
"Liver cancer due to hepatitis B",75280,2,"DALYs (Disability-Adjusted Life Years)",257,"Polynesia",3,"Both",22,"All ages",418,1,"Number",2023,561.3146096,847.191543,350.4046855
"Liver cancer due to hepatitis B",75280,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",418,1,"Number",2023,496920.1663,706755.8252,332275.2284
"Liver cancer due to hepatitis B",75280,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",418,1,"Number",2023,1026032.167,1473250.557,647336.8818
"Liver cancer due to hepatitis B",75280,2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",418,1,"Number",2023,788465.3096,971924.5549,633664.9256
"Liver cancer due to hepatitis B",75280,2,"DALYs (Disability-Adjusted Life Years)",4745,"League of Arab States",3,"Both",22,"All ages",418,1,"Number",2023,238822.377,332992.6075,161645.5404
"Liver cancer due to hepatitis B",75280,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",418,1,"Number",2023,6010441.051,6951548.187,5129189.498
"Liver cancer due to hepatitis B",75280,2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",418,1,"Number",2023,117347.3767,157421.8029,87149.3083
"Liver cancer due to hepatitis B",75280,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",418,1,"Number",2023,2006174.2,2303751.067,1766287.825
"Liver cancer due to hepatitis B",75280,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",418,1,"Number",2023,1156979.544,1640135.599,785626.4569
"Liver cancer due to hepatitis B",75280,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",418,1,"Number",2023,6326.98921,8722.812643,4595.694988
"Liver cancer due to hepatitis B",75280,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",418,1,"Number",2023,17382.04988,23611.74228,12368.51202
"Liver cancer due to hepatitis B",75280,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",418,1,"Number",2023,507763.1499,624697.1163,404055.4753
"Liver cancer due to hepatitis B",75280,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",418,1,"Number",2023,687951.8073,874822.4941,537747.348
"Liver cancer due to hepatitis B",75280,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",418,1,"Number",2023,412999.5172,620672.4958,235820.2461
"Liver cancer due to hepatitis B",75280,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",418,1,"Number",2023,1170612.514,1640960.809,784371.0453
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",419,1,"Number",2023,1036759.145,1202848.746,885395.1424
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",419,1,"Number",2023,999492.5201,1223798.262,801237.3061
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",419,1,"Number",2023,131284.7598,167087.2357,105985.237
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",419,1,"Number",2023,122414.2683,143707.7577,105257.1848
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",419,1,"Number",2023,299461.6025,436795.9468,204648.0172
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",419,1,"Number",2023,428278.3205,651982.1672,264345.2984
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",419,1,"Number",2023,375231.8807,522123.0092,259986.7746
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",251,"Melanesia",3,"Both",22,"All ages",419,1,"Number",2023,4016.960519,6979.335803,2050.662776
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",419,1,"Number",2023,711842.0339,1040713.31,464209.7886
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",419,1,"Number",2023,3390821.564,4164905.93,2816363.867
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",419,1,"Number",2023,3365220.145,4133815.362,2797336.755
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",419,1,"Number",2023,2044642.164,2372842.039,1769957.906
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",419,1,"Number",2023,513274.931,599167.7449,436967.6279
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",252,"Micronesia",3,"Both",22,"All ages",419,1,"Number",2023,168.1801657,263.8952768,109.761412
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",419,1,"Number",2023,1550798.139,1787906.88,1334939.467
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",257,"Polynesia",3,"Both",22,"All ages",419,1,"Number",2023,188.8119637,311.8556957,113.1873485
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",419,1,"Number",2023,250108.3342,361618.8773,176398.9428
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",419,1,"Number",2023,532506.8583,800345.6048,329784.249
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",419,1,"Number",2023,544148.3003,747982.7098,397753.4003
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",419,1,"Number",2023,80992.98871,128542.2325,48371.61718
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",4745,"League of Arab States",3,"Both",22,"All ages",419,1,"Number",2023,345960.065,489442.4162,235804.8854
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",419,1,"Number",2023,3390821.564,4164905.93,2816363.867
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",419,1,"Number",2023,325361.5327,403829.4505,253115.2691
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",419,1,"Number",2023,526462.7813,736225.1339,389174.6019
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",419,1,"Number",2023,16375.0131,20466.77692,12248.83484
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",419,1,"Number",2023,11890.97904,17920.07178,7823.594453
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",419,1,"Number",2023,1106725.081,1285985.825,942458.1418
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",419,1,"Number",2023,327702.8145,492296.0335,227253.1284
"Liver cancer due to hepatitis C",31179,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",419,1,"Number",2023,836551.317,1193886.894,614465.3342
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",996,1,"Number",2023,357249.0405,438017.5768,286527.6756
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",996,1,"Number",2023,43290.98444,54172.34682,32460.6966
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",996,1,"Number",2023,134570.272,190264.7248,89825.44157
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",996,1,"Number",2023,178864.1872,225179.915,137020.7632
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",996,1,"Number",2023,182417.1465,274418.6108,115289.3874
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",996,1,"Number",2023,201124.5663,251078.7745,153579.7065
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",996,1,"Number",2023,125827.9359,173579.7304,83453.45542
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",996,1,"Number",2023,34578.18001,41826.34086,27054.57174
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",251,"Melanesia",3,"Both",22,"All ages",996,1,"Number",2023,1824.165955,3114.786035,926.8148515
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",996,1,"Number",2023,1056058.481,1351857.955,809021.0295
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",996,1,"Number",2023,267748.0492,386484.2425,171166.8526
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",996,1,"Number",2023,1047540.013,1340693.725,803217.5308
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",996,1,"Number",2023,1056058.481,1351857.955,809021.0295
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",996,1,"Number",2023,267001.8009,363191.1628,183382.2908
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",996,1,"Number",2023,363827.3139,436084.3328,286066.0783
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",996,1,"Number",2023,221972.8615,270841.0064,178908.3368
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",996,1,"Number",2023,104836.5819,147309.6149,70160.23906
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",996,1,"Number",2023,191330.147,290172.6526,113287.7225
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",996,1,"Number",2023,589755.899,715199.5175,482009.7657
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",996,1,"Number",2023,174103.7398,236931.5469,123619.6461
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",252,"Micronesia",3,"Both",22,"All ages",996,1,"Number",2023,108.0796455,153.4490844,72.33171454
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",996,1,"Number",2023,58005.46384,87622.41393,34301.69053
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",4745,"League of Arab States",3,"Both",22,"All ages",996,1,"Number",2023,110396.4156,154244.6567,70377.58815
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",257,"Polynesia",3,"Both",22,"All ages",996,1,"Number",2023,139.5410361,210.5434989,82.95699354
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",996,1,"Number",2023,2889.744414,4023.977454,1925.977932
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",996,1,"Number",2023,293748.9931,419702.5335,202470.5347
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",996,1,"Number",2023,55803.55863,75496.65228,37803.46583
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",996,1,"Number",2023,5762.055226,8360.523462,3620.248077
"Liver cancer due to NASH",18554652,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",996,1,"Number",2023,112134.3227,154012.0533,77252.53769
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",421,1,"Number",2023,282292.689,346839.5965,223305.8356
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",421,1,"Number",2023,126580.2053,155444.3677,102285.6953
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",421,1,"Number",2023,19491.38591,24791.26426,14878.77885
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",421,1,"Number",2023,23008.82628,28398.06168,18923.10171
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",421,1,"Number",2023,56281.09424,82159.76373,36041.40649
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",421,1,"Number",2023,136069.499,211102.2156,82372.19926
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",421,1,"Number",2023,69189.61151,105926.6494,44303.65346
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",251,"Melanesia",3,"Both",22,"All ages",421,1,"Number",2023,1355.775967,2421.381327,691.530211
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",421,1,"Number",2023,181939.408,273860.8215,113844.6697
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",421,1,"Number",2023,712503.0658,893479.094,547579.5528
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",421,1,"Number",2023,708610.1583,888996.6899,544618.7002
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",421,1,"Number",2023,423371.0517,504762.993,344251.5799
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",421,1,"Number",2023,154584.6874,190373.796,124365.8792
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",252,"Micronesia",3,"Both",22,"All ages",421,1,"Number",2023,47.69130451,71.33250537,30.69367689
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",421,1,"Number",2023,261427.9961,317330.2431,213238.3561
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",421,1,"Number",2023,59674.46291,87202.75463,37875.79284
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",421,1,"Number",2023,139214.4568,215633.5145,82269.66364
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",421,1,"Number",2023,97605.03783,130906.4829,69332.08247
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",421,1,"Number",2023,41723.44089,63065.18048,25365.97274
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",4745,"League of Arab States",3,"Both",22,"All ages",421,1,"Number",2023,61427.52878,95735.03838,37524.71566
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",257,"Polynesia",3,"Both",22,"All ages",421,1,"Number",2023,45.23888101,76.74939664,24.76712807
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",421,1,"Number",2023,712503.0658,893479.094,547579.5528
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",421,1,"Number",2023,33734.60026,46317.07124,23507.68137
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",421,1,"Number",2023,133195.7844,187366.8604,91112.21816
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",421,1,"Number",2023,1839.190594,2454.458887,1278.186524
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",421,1,"Number",2023,2478.854467,3825.800373,1509.956107
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",421,1,"Number",2023,137624.5612,168337.2484,111611.0889
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",421,1,"Number",2023,53333.57056,77403.01516,35388.98939
"Liver cancer due to other causes",0,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",421,1,"Number",2023,169263.2641,243121.7942,109237.1543
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",630,1,"Number",2023,16204453.6,22197977.04,11394355.2
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",630,1,"Number",2023,16167800.73,21713801.75,11495490.06
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",630,1,"Number",2023,6359746.665,8576283.041,4478978.724
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",630,1,"Number",2023,5776312.892,7708116.421,4066982.267
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",630,1,"Number",2023,5607618.979,7542091.453,3959051.147
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",630,1,"Number",2023,13430066.95,17997396.08,9470223.749
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",630,1,"Number",2023,6877114.031,9225943.551,4908187.033
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",630,1,"Number",2023,43984568.44,59527129.45,31126456.3
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",252,"Micronesia",3,"Both",22,"All ages",630,1,"Number",2023,3550.101133,4816.4287,2509.371489
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",630,1,"Number",2023,70354469.8,94972529.55,49643025.86
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",251,"Melanesia",3,"Both",22,"All ages",630,1,"Number",2023,71062.13955,94923.27758,49690.66153
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",630,1,"Number",2023,70354469.8,94972529.55,49643025.86
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",257,"Polynesia",3,"Both",22,"All ages",630,1,"Number",2023,2642.395827,3547.910567,1847.349666
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",630,1,"Number",2023,69959610.87,94460750.01,49348844.93
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",630,1,"Number",2023,31231999.14,42109426.88,22142716.87
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",630,1,"Number",2023,8432037.296,11347386.23,5956083.728
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",630,1,"Number",2023,10405858.63,14023209.59,7318348.137
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",630,1,"Number",2023,374037.3383,512512.9743,267286.3313
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",630,1,"Number",2023,8573144.472,11531476.85,6031269.561
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",630,1,"Number",2023,7140916.305,9675730.269,5084025.92
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",630,1,"Number",2023,13032193.96,17653623.1,9170548.935
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",630,1,"Number",2023,7252532.077,9760261.816,5085186.265
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",630,1,"Number",2023,4804683.66,6525604.68,3354672.877
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",4745,"League of Arab States",3,"Both",22,"All ages",630,1,"Number",2023,3808757.096,5089402.192,2673218.471
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",630,1,"Number",2023,19203942.03,25758376.34,13531891.23
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",630,1,"Number",2023,2010672.977,2697972.032,1416765.699
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",630,1,"Number",2023,19484236.16,26233781.82,13863919.7
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",630,1,"Number",2023,498794.3884,669482.4827,350088.5838
"Low back pain",58176,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",630,1,"Number",2023,14968522.26,20209983.68,10521258.49
"Lower extremity peripheral arterial disease",2525941,2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",502,1,"Number",2023,661607.9058,821254.5058,549600.7313
"Lower extremity peripheral arterial disease",2525941,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",502,1,"Number",2023,185104.3098,252400.2373,121678.9492
"Lower extremity peripheral arterial disease",2525941,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",502,1,"Number",2023,156241.6024,205301.7129,126246.3401
"Lower extremity peripheral arterial disease",2525941,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",502,1,"Number",2023,251923.8827,438344.3455,140872.4502
"Lower extremity peripheral arterial disease",2525941,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",502,1,"Number",2023,47692.6324,68801.47473,33871.67303
"Lower extremity peripheral arterial disease",2525941,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",502,1,"Number",2023,230597.6569,359571.7674,141550.9527
"Lower extremity peripheral arterial disease",2525941,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",502,1,"Number",2023,328653.2888,385093.9402,285307.3032
"Lower extremity peripheral arterial disease",2525941,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",502,1,"Number",2023,1262487.578,1692600.314,975578.0632
"Lower extremity peripheral arterial disease",2525941,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",502,1,"Number",2023,1859317.542,2466300.038,1433338.86
"Lower extremity peripheral arterial disease",2525941,2,"DALYs (Disability-Adjusted Life Years)",252,"Micronesia",3,"Both",22,"All ages",502,1,"Number",2023,133.9532296,170.6157044,106.6608235
"Lower extremity peripheral arterial disease",2525941,2,"DALYs (Disability-Adjusted Life Years)",251,"Melanesia",3,"Both",22,"All ages",502,1,"Number",2023,859.5276539,1291.232548,561.2578994
"Lower extremity peripheral arterial disease",2525941,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",502,1,"Number",2023,1859317.542,2466300.038,1433338.86
"Lower extremity peripheral arterial disease",2525941,2,"DALYs (Disability-Adjusted Life Years)",257,"Polynesia",3,"Both",22,"All ages",502,1,"Number",2023,61.31775682,89.94396673,41.30429069
"Lower extremity peripheral arterial disease",2525941,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",502,1,"Number",2023,1149247.048,1441188.256,955504.473
