"age_group_id","cause_id","location_id","measure_id","metric_id","sex_id","year_id","acause","age_group_name","cause_name","expected","location_name","location_type","measure","measure_name","metric_name","sex","val","upper","lower"
22,509,44634,2,1,2,2023,"resp_copd","All Ages","Chronic obstructive pulmonary disease",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",7624970.66113838,10919593.6343601,6099396.77772203
22,509,44635,2,1,1,1990,"resp_copd","All Ages","Chronic obstructive pulmonary disease",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",10942571.537664,12507867.8346822,9345705.75781887
22,509,44635,2,1,1,2023,"resp_copd","All Ages","Chronic obstructive pulmonary disease",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",12152396.2640311,13409639.2299662,11121405.1941592
22,509,44635,2,1,2,1990,"resp_copd","All Ages","Chronic obstructive pulmonary disease",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",6133498.74200145,7003190.21896798,5380813.94071944
22,509,44635,2,1,2,2023,"resp_copd","All Ages","Chronic obstructive pulmonary disease",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",10306119.7858169,13774522.5501167,8637784.64298681
22,509,44636,2,1,1,1990,"resp_copd","All Ages","Chronic obstructive pulmonary disease",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",4463138.68002861,5847995.01147148,3179454.09870047
22,509,44636,2,1,1,2023,"resp_copd","All Ages","Chronic obstructive pulmonary disease",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",8182460.14560819,10900818.9618857,6421317.1578684
22,509,44636,2,1,2,1990,"resp_copd","All Ages","Chronic obstructive pulmonary disease",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",2334844.20202796,3287631.25854161,1276148.82726481
22,509,44636,2,1,2,2023,"resp_copd","All Ages","Chronic obstructive pulmonary disease",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",6626904.14963945,8629502.94010757,4432630.32637379
22,509,44637,2,1,1,1990,"resp_copd","All Ages","Chronic obstructive pulmonary disease",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",4078510.40375124,5493602.65690544,2697743.70844801
22,509,44637,2,1,1,2023,"resp_copd","All Ages","Chronic obstructive pulmonary disease",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",7073701.30981193,9222829.56825258,5590032.28888763
22,509,44637,2,1,2,1990,"resp_copd","All Ages","Chronic obstructive pulmonary disease",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",2182385.38238729,3069263.08832618,1196087.86715514
22,509,44637,2,1,2,2023,"resp_copd","All Ages","Chronic obstructive pulmonary disease",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",6307180.52941443,8436728.68216185,4404208.8111928
22,509,44638,2,1,1,1990,"resp_copd","All Ages","Chronic obstructive pulmonary disease",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",1345413.35636833,1428435.3519344,1268203.29629533
22,509,44638,2,1,1,2023,"resp_copd","All Ages","Chronic obstructive pulmonary disease",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",2234954.25943025,2457640.19792178,2046816.07632225
22,509,44638,2,1,2,1990,"resp_copd","All Ages","Chronic obstructive pulmonary disease",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",1136934.68075753,1238016.83452451,1055936.89545042
22,509,44638,2,1,2,2023,"resp_copd","All Ages","Chronic obstructive pulmonary disease",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",2511161.90991127,2742417.47613944,2239210.11342947
22,509,44639,2,1,1,1990,"resp_copd","All Ages","Chronic obstructive pulmonary disease",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",2757954.05552918,3328987.56265518,2153373.038091
22,509,44639,2,1,1,2023,"resp_copd","All Ages","Chronic obstructive pulmonary disease",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",4079398.10648531,4961712.05441934,3415499.75950563
22,509,44639,2,1,2,1990,"resp_copd","All Ages","Chronic obstructive pulmonary disease",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",1315330.86222865,1699918.18062512,798216.778951884
22,509,44639,2,1,2,2023,"resp_copd","All Ages","Chronic obstructive pulmonary disease",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",2970524.68187933,3731423.91457513,2256606.65317655
22,511,44634,2,1,1,1990,"resp_pneum_silico","All Ages","Silicosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",69671.8985269156,135411.61637271,35248.7546891134
22,511,44634,2,1,1,2023,"resp_pneum_silico","All Ages","Silicosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",142342.808266652,193521.238972171,103294.117875944
22,511,44634,2,1,2,1990,"resp_pneum_silico","All Ages","Silicosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",1119.83907267115,1881.01725171002,628.668189946294
22,511,44634,2,1,2,2023,"resp_pneum_silico","All Ages","Silicosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",5046.85188112469,8920.50927277881,2772.3575364751
22,511,44635,2,1,1,1990,"resp_pneum_silico","All Ages","Silicosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",135093.853313921,186305.106076501,106287.843360559
22,511,44635,2,1,1,2023,"resp_pneum_silico","All Ages","Silicosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",139662.288617535,179265.662501918,105351.142546482
22,511,44635,2,1,2,1990,"resp_pneum_silico","All Ages","Silicosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",3260.21897367746,4436.79850597286,2464.1636374751
22,511,44635,2,1,2,2023,"resp_pneum_silico","All Ages","Silicosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",6715.7952780461,13025.4623462668,3963.63110495955
22,511,44636,2,1,1,1990,"resp_pneum_silico","All Ages","Silicosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",4500.91150175966,10447.3031720898,1722.84823324487
22,511,44636,2,1,1,2023,"resp_pneum_silico","All Ages","Silicosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",10203.8351431695,20885.5599176218,4170.23065222678
22,511,44636,2,1,2,1990,"resp_pneum_silico","All Ages","Silicosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",467.578557166097,1189.61745664331,122.36063030255
22,511,44636,2,1,2,2023,"resp_pneum_silico","All Ages","Silicosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",1396.89129618717,3392.93557517192,441.962668635116
22,511,44637,2,1,1,1990,"resp_pneum_silico","All Ages","Silicosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",5982.10472052393,16003.5498929298,1277.30255135812
22,511,44637,2,1,1,2023,"resp_pneum_silico","All Ages","Silicosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",13654.2903355153,34552.2957188507,3822.15906956778
22,511,44637,2,1,2,1990,"resp_pneum_silico","All Ages","Silicosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",623.965649215821,2113.69630601452,59.869706589918
22,511,44637,2,1,2,2023,"resp_pneum_silico","All Ages","Silicosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",1671.79117822724,4525.23351814018,334.188904535696
22,511,44638,2,1,1,1990,"resp_pneum_silico","All Ages","Silicosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",4408.56033203138,5668.675857954,3387.07634313936
22,511,44638,2,1,1,2023,"resp_pneum_silico","All Ages","Silicosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",1436.54591864661,1855.3698617933,1135.48654237867
22,511,44638,2,1,2,1990,"resp_pneum_silico","All Ages","Silicosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",297.852586110614,393.364226181654,223.850899078246
22,511,44638,2,1,2,2023,"resp_pneum_silico","All Ages","Silicosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",177.221243103013,235.938318829211,127.375374033063
22,511,44639,2,1,1,1990,"resp_pneum_silico","All Ages","Silicosis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",11868.3428740335,21053.76139631,6519.88513450986
22,511,44639,2,1,1,2023,"resp_pneum_silico","All Ages","Silicosis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",25520.9491874987,37303.8136555745,17448.350085697
22,511,44639,2,1,2,1990,"resp_pneum_silico","All Ages","Silicosis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",792.62887672276,2008.38857492396,271.692910431365
22,511,44639,2,1,2,2023,"resp_pneum_silico","All Ages","Silicosis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",2031.5559954152,3896.0225880634,975.840879606312
22,512,44634,2,1,1,1990,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",2571.95881802724,4361.95718823448,1567.1786331536
22,512,44634,2,1,1,2023,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",7315.61840617384,11511.4045462217,4674.71095349836
22,512,44634,2,1,2,1990,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",482.78678577258,920.225483679331,239.320447532754
22,512,44634,2,1,2,2023,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",1902.46070446779,3620.81937628063,987.230377577648
22,512,44635,2,1,1,1990,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",17349.0199184539,22384.672812093,13684.5486641048
22,512,44635,2,1,1,2023,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",33847.8099141121,39509.8092693256,28709.4421454619
22,512,44635,2,1,2,1990,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",1803.94104561363,2404.51812092072,1332.62831376934
22,512,44635,2,1,2,2023,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",3177.99736926383,4769.19042725589,2368.52766528884
22,512,44636,2,1,1,1990,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",791.465346789399,3116.46345818832,207.559196991542
22,512,44636,2,1,1,2023,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",2619.00015580978,6977.77692615548,748.73882702757
22,512,44636,2,1,2,1990,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",234.438186562662,946.43008968741,53.1486196814694
22,512,44636,2,1,2,2023,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",803.302035724828,2156.22817893105,235.29795420714
22,512,44637,2,1,1,1990,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",1454.14289807416,6720.16957500445,109.274461215276
22,512,44637,2,1,1,2023,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",3379.0332428042,12876.3089703112,528.901483395581
22,512,44637,2,1,2,1990,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",387.261040053421,2115.22497777099,17.8472528631064
22,512,44637,2,1,2,2023,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",1101.88695286121,3425.53533322014,112.747179765087
22,512,44638,2,1,1,1990,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",6982.36250700861,8620.57599866477,5365.05672284
22,512,44638,2,1,1,2023,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",8062.54561286964,9708.67721766365,6547.864674125
22,512,44638,2,1,2,1990,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",401.795665582952,537.504708357015,286.501602425109
22,512,44638,2,1,2,2023,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",475.915679778408,652.282151017407,329.350593319824
22,512,44639,2,1,1,1990,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",1006.38855715838,2317.43650569954,417.176880184988
22,512,44639,2,1,1,2023,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",2356.19167212257,4674.13415667867,1201.14605883908
22,512,44639,2,1,2,1990,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",604.495710309544,1733.33346071557,130.848524524116
22,512,44639,2,1,2,2023,"resp_pneum_asbest","All Ages","Asbestosis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",1367.53262304214,2692.40645799244,534.91897740802
22,513,44634,2,1,1,1990,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",16673.1513046647,36490.8613040643,7288.76378129167
22,513,44634,2,1,1,2023,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",18975.6192499566,26763.5753950164,12673.5440316045
22,513,44634,2,1,2,1990,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",468.698007907149,879.741220921411,273.126336051045
22,513,44634,2,1,2,2023,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",1202.84274239273,2200.58816401874,660.817927491759
22,513,44635,2,1,1,1990,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",56483.5116326029,69759.631526805,47984.0162729853
22,513,44635,2,1,1,2023,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",27594.6823253447,34082.8479933344,22225.060757627
22,513,44635,2,1,2,1990,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",925.443681249763,1413.81224928153,645.762094195084
22,513,44635,2,1,2,2023,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",1146.47539894995,2247.90385401363,708.0656359738
22,513,44636,2,1,1,1990,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",997.144268754878,2738.57181789392,280.928992065726
22,513,44636,2,1,1,2023,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",1974.20343205056,5951.60490359044,549.313219251838
22,513,44636,2,1,2,1990,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",187.893270017788,622.466978857695,57.0750507461312
22,513,44636,2,1,2,2023,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",539.645957005984,1379.93975530977,141.197848140338
22,513,44637,2,1,1,1990,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",1243.74108064937,4607.77860517205,110.00445736223
22,513,44637,2,1,1,2023,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",1962.64327336617,6659.35181387669,288.057910863662
22,513,44637,2,1,2,1990,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",266.493812705591,1073.51260592021,30.4096703410997
22,513,44637,2,1,2,2023,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",683.464478313763,2035.60191702182,94.6164720260574
22,513,44638,2,1,1,1990,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",13596.8885694793,15304.2107974784,11800.7862877958
22,513,44638,2,1,1,2023,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",3616.3585133206,4763.52969669363,2737.8872309434
22,513,44638,2,1,2,1990,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",185.023538198191,262.183448051404,126.260488551035
22,513,44638,2,1,2,2023,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",150.643596344296,218.990604514566,104.55183975347
22,513,44639,2,1,1,1990,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",3636.41518158806,7628.67659770685,1675.68375008987
22,513,44639,2,1,1,2023,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",4402.75796867479,6990.43811997739,2527.1066837104
22,513,44639,2,1,2,1990,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",901.852596656632,2956.91822306567,227.450434811036
22,513,44639,2,1,2,2023,"resp_pneum_coal","All Ages","Coal workers pneumoconiosis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",2004.14598518874,4406.41508086718,779.144177120286
22,514,44634,2,1,1,1990,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",9782.95362067788,21160.7511418119,4883.78066270357
22,514,44634,2,1,1,2023,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",17455.4525052637,25437.317699297,11777.6369484976
22,514,44634,2,1,2,1990,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",945.645441399808,1610.96982268832,559.349640568322
22,514,44634,2,1,2,2023,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",3702.18521551937,6598.50240020141,2002.02138628902
22,514,44635,2,1,1,1990,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",13949.5760848336,20067.9757525282,10326.7099882742
22,514,44635,2,1,1,2023,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",15269.0651180851,19789.3562042253,11845.5293265532
22,514,44635,2,1,2,1990,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",2140.91490389508,3036.5827711931,1605.52261381988
22,514,44635,2,1,2,2023,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",3603.8428900709,6269.19272242509,2540.81085235591
22,514,44636,2,1,1,1990,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",2082.85059947418,5979.62013239614,635.671677400923
22,514,44636,2,1,1,2023,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",5246.11025542877,14787.5133885752,1491.74812115513
22,514,44636,2,1,2,1990,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",672.972410946533,2256.6190883008,235.433588339321
22,514,44636,2,1,2,2023,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",2002.885181535,4810.59016208371,691.858090696358
22,514,44637,2,1,1,1990,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",2902.60036936584,9816.87796909993,401.531743890867
22,514,44637,2,1,1,2023,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",5305.283513847,16028.1486771481,1134.83764052783
22,514,44637,2,1,2,1990,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",945.658105255202,3400.48927465658,140.928646003669
22,514,44637,2,1,2,2023,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"Low SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",2587.68526728624,8271.85699819371,554.747680692724
22,514,44638,2,1,1,1990,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",412.666517165051,582.742565675531,279.965910141658
22,514,44638,2,1,1,2023,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",621.463683272239,838.77043536933,453.951299364319
22,514,44638,2,1,2,1990,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",210.674873339044,305.582733484796,151.52830732621
22,514,44638,2,1,2,2023,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"North America","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",198.051139769791,278.280759908564,139.569419039401
22,514,44639,2,1,1,1990,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",3189.29536180721,6425.70433403984,1485.73987118895
22,514,44639,2,1,1,2023,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",6102.33797350968,9033.04804038926,3829.59981362359
22,514,44639,2,1,2,1990,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",1426.63981999512,3288.48245506603,412.958799552043
22,514,44639,2,1,2,2023,"resp_pneum_other","All Ages","Other pneumoconiosis",FALSE,"Middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",3946.36075626144,7920.5383221205,1746.01108860329
22,515,44634,2,1,1,1990,"resp_asthma","All Ages","Asthma",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",1670773.07965453,2277337.71700154,1210526.4120263
22,515,44634,2,1,1,2023,"resp_asthma","All Ages","Asthma",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",1912611.51599,2600701.16120395,1401731.09340663
22,515,44634,2,1,2,1990,"resp_asthma","All Ages","Asthma",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",1276503.9861089,1768474.42821852,914429.135070435
22,515,44634,2,1,2,2023,"resp_asthma","All Ages","Asthma",FALSE,"High-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",2295863.10505352,3134353.64203249,1632571.45356709
22,515,44635,2,1,1,1990,"resp_asthma","All Ages","Asthma",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",3095935.75416262,4018400.70276121,2315372.92939331
22,515,44635,2,1,1,2023,"resp_asthma","All Ages","Asthma",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",3074322.85873459,4175779.34424085,2087782.51153568
22,515,44635,2,1,2,1990,"resp_asthma","All Ages","Asthma",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",3069811.65525157,4101330.08177311,2254820.33485166
22,515,44635,2,1,2,2023,"resp_asthma","All Ages","Asthma",FALSE,"High SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",3838588.78080074,5256895.4779308,2589314.999105
22,515,44636,2,1,1,1990,"resp_asthma","All Ages","Asthma",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",1956472.5802443,2955135.98166906,1095596.83793423
22,515,44636,2,1,1,2023,"resp_asthma","All Ages","Asthma",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Male",2297498.24556693,3664502.17734286,1563566.15882032
22,515,44636,2,1,2,1990,"resp_asthma","All Ages","Asthma",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",1182874.20433681,2115943.67056755,670258.446670182
22,515,44636,2,1,2,2023,"resp_asthma","All Ages","Asthma",FALSE,"Low-middle SDI","region","daly","DALYs (Disability-Adjusted Life Years)","Number","Female",2356413.89541295,3853209.98288533,1496489.73067598
