measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,22,All ages,681,Caries of deciduous teeth,1,Number,1990,109.173791936053,219.70265178654248,47.02154384949273
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,22,All ages,682,Caries of permanent teeth,1,Number,1990,712.176989528958,1366.367975525817,309.09940506380724
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All ages,848,Chronic myeloid leukemia,1,Number,1990,32.45279325637281,79.17619017207676,9.970001351030172
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All ages,849,Non-melanoma skin cancer (squamous-cell carcinoma),1,Number,1990,3.9408986236895345,6.536146685377666,2.6765352440333
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All ages,850,Non-melanoma skin cancer (basal-cell carcinoma),1,Number,1990,0.0006924645140658077,0.0014157600603990576,0.00027934386201086865
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,1990,3929.1269006815232,4745.3567827717225,2996.00209828234
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,1990,3.2095318696169777,6.467315556727237,0.9294926954755289
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All ages,941,Sexual violence,1,Number,1990,33.30845420002562,47.58118603155057,22.266704807710703
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All ages,942,Myocarditis,1,Number,1990,31.44134073842311,59.730702325090434,15.388903411194393
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All ages,943,Other leukemia,1,Number,1990,36.56327921232994,68.44886681042864,16.24811901870648
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,648,Other chromosomal abnormalities,1,Number,1990,3336.144465499803,9014.467062034073,856.4690584809487
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,649,Congenital musculoskeletal and limb anomalies,1,Number,1990,3049.7385148577714,4924.027488284613,1806.641289775131
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,650,Urogenital congenital anomalies,1,Number,1990,462.8999073863191,1451.2912404774352,184.45994186843438
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,727,Physical violence by other means,1,Number,1990,8661.497603418366,12251.400039390643,5837.470719022474
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,741,Maternal deaths aggravated by HIV/AIDS,1,Number,1990,0.3949538744125772,0.8356194612644868,0.09928576023339736
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,837,Thalassemias trait,1,Number,1990,3399.059760565152,4911.926522527252,2178.313040832785
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,838,Sickle cell trait,1,Number,1990,24.28862738763192,45.51510731114702,9.921800971060996
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,839,G6PD trait,1,Number,1990,14.40448486876398,23.244063176968805,8.100078475647365
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,845,Acute lymphoid leukemia,1,Number,1990,1406.7236290260596,2779.0604606454945,595.2737585704913
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,846,Chronic lymphoid leukemia,1,Number,1990,20.086265232797388,60.127263938615314,0.6265739248097948
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,847,Acute myeloid leukemia,1,Number,1990,2989.677441598485,4639.299313202579,1180.0646148085393
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,848,Chronic myeloid leukemia,1,Number,1990,1371.6728983880787,2310.441064607444,644.4415175066351
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,849,Non-melanoma skin cancer (squamous-cell carcinoma),1,Number,1990,164.03611771206718,253.15996382299153,92.64158640520637
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,22,All ages,850,Non-melanoma skin cancer (basal-cell carcinoma),1,Number,1990,0.002631192018399499,0.006052482391073293,0.000847983247087729
2,DALYs (Disability-Adjusted Life Years),109,Cuba,3,Both,22,All ages,657,Pyoderma,1,Number,1990,822.1723238191452,966.6812969951059,711.6754131249797
2,DALYs (Disability-Adjusted Life Years),109,Cuba,3,Both,22,All ages,670,Glaucoma,1,Number,1990,2279.3851246785457,3277.2194798018136,1486.794356821427
2,DALYs (Disability-Adjusted Life Years),109,Cuba,3,Both,22,All ages,671,Cataract,1,Number,1990,6989.017422646049,9589.575189101737,4805.125875030513
2,DALYs (Disability-Adjusted Life Years),109,Cuba,3,Both,22,All ages,672,Age-related macular degeneration,1,Number,1990,233.14304102594005,332.69156882137236,153.98791798859355
2,DALYs (Disability-Adjusted Life Years),109,Cuba,3,Both,22,All ages,675,Other vision loss,1,Number,1990,8771.568285151145,12013.448285798666,5990.695793903287
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,404,Acute hepatitis E,1,Number,1990,2.647371806159426,4.092457838732832,1.604690148903782
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,525,Cirrhosis due to other causes,1,Number,1990,133.4641537607183,172.029065138479,99.96841075717646
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,527,Peptic ulcer disease,1,Number,1990,521.8208558084172,636.5678231683547,433.6294647950154
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,528,Gastritis and duodenitis,1,Number,1990,111.7979644998972,159.96961976948438,74.16537027593782
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,536,Gastroesophageal reflux disease,1,Number,1990,502.98496127599486,907.3618582224211,253.97153507479615
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,573,Anorexia nervosa,1,Number,1990,62.34262937123238,99.73431284342215,35.38299353049726
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,574,Bulimia nervosa,1,Number,1990,169.42692091956454,279.2602232574694,94.63393544355088
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,672,Age-related macular degeneration,1,Number,1990,25.458813091801638,36.069450921778525,17.147686504209638
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,675,Other vision loss,1,Number,1990,179.60666774503645,248.615843419445,123.65013687200005
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,681,Caries of deciduous teeth,1,Number,1990,21.237821594846928,43.55369964015796,8.694860972512576
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,682,Caries of permanent teeth,1,Number,1990,279.0498087924932,532.4115124799673,125.90777403806266
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,683,Periodontal diseases,1,Number,1990,385.39312115720145,841.9589191370176,149.5956720405295
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,684,Edentulism,1,Number,1990,1116.2254749868307,1563.7992614881946,725.9117287627558
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,685,Other oral disorders,1,Number,1990,344.3553172024355,512.6161145936753,212.28139330911375
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,547,Migraine,1,Number,1990,3381.006639680858,7609.1977778685305,696.1364403339836
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,548,Tension-type headache,1,Number,1990,476.62694098653884,1555.6076791802996,141.0119682399437
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,649,Congenital musculoskeletal and limb anomalies,1,Number,1990,271.6465277161904,370.13827040792887,189.19634546880383
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,650,Urogenital congenital anomalies,1,Number,1990,101.31339039778098,199.6859363656393,48.29614149214548
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,651,Digestive congenital anomalies,1,Number,1990,231.8597450941566,379.70090922889466,138.29127863283037
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,652,Other congenital birth defects,1,Number,1990,323.0503112986043,473.6240942726387,232.81993967619695
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,656,Cellulitis,1,Number,1990,6.138406790549068,8.8321068573425,4.049502061308315
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All ages,657,Pyoderma,1,Number,1990,9.056544748978851,18.884857764568004,3.80008247916257
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All ages,979,Seborrhoeic dermatitis,1,Number,1990,5.3635543573517515,8.719984331002813,3.0680411261998497
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All ages,995,Maternal abortion and miscarriage,1,Number,1990,119.25966132872121,165.5024809334879,81.10295259898763
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All ages,996,Liver cancer due to NASH,1,Number,1990,12.133181399921558,18.991753850705983,7.155518334769885
